-0.936460137	0.049621876	0.016301783
-0.936260879	0.04993121	0.015026482
-0.936350405	0.049722429	0.012909325
-0.936756432	0.049379773	0.013782175
-0.936626732	0.04963205	0.012827309
-0.936460137	0.049621876	0.012264403
-0.936421514	0.049120642	0.011448057
-0.936777353	0.048918344	0.015699299
-0.936460137	0.049621876	0.014088782
-0.936384141	0.049471639	0.012475165
-0.936221778	0.049554661	0.016828926
-0.936506569	0.04881002	0.015162142
-0.936384141	0.049471639	0.011634978
-0.936232924	0.04923987	0.013585003
-0.936283767	0.049305808	0.013367327
-0.9365955	0.049377136	0.018086107
-0.936384141	0.049471639	0.017019423
-0.936544955	0.049504388	0.010921391
-0.936527967	0.049180638	0.013842495
-0.936397374	0.049930681	0.013239773
-0.936299026	0.049627844	0.013466986
-0.936389804	0.049294759	0.016480358
-0.936406851	0.048806336	0.012897642
-0.936653435	0.049474724	0.014147194
-0.936336219	0.049326591	0.011674555
-0.936460137	0.049621876	0.011036308
-0.936679363	0.049233973	0.011543663
-0.936685681	0.048976753	0.014705094
-0.936808169	0.049528092	0.014502199
-0.936412871	0.049446333	0.013754042
-0.936384082	0.048694383	0.016621979
-0.936122477	0.049274139	0.014671
-0.936274111	0.049568899	0.011360796
-0.936384141	0.049471639	0.016046675
-0.936225891	0.049417742	0.011747034
-0.936071754	0.049324781	0.012843521
-0.936679363	0.049233973	0.014208468
-0.936596215	0.049499866	0.012817057
-0.936433315	0.049621977	0.011956127
-0.936350405	0.049722429	0.013173731
-0.936442256	0.049488179	0.015526684
-0.936460137	0.049621876	0.016099842
-0.936439693	0.049446233	0.013992222
-0.936374545	0.04892211	0.012424858
-0.936373711	0.04980474	0.014486941
-0.936274111	0.049568899	0.010974796
-0.936225891	0.049417742	0.017108591
-0.936711669	0.04944909	0.011557015
-0.936510265	0.049774691	0.015028628
-0.936139584	0.0495148	0.012978228
-0.93606174	0.04945156	0.012918623
-0.93664062	0.049094032	0.011743696
-0.936365664	0.049305499	0.014534386
-0.936608076	0.048702374	0.015986355
-0.936207354	0.04921088	0.014882239
-0.936622858	0.049656123	0.014720352
-0.936626494	0.04932268	0.015066536
-0.936225891	0.049417742	0.012497576
-0.936142504	0.050129674	0.014586123
-0.936553657	0.049091544	0.012439879
-0.936548173	0.049416516	0.014759691
-0.936389804	0.049294759	0.012081297
-0.936347127	0.049811766	0.014459046
-0.936674714	0.049810499	0.013843926
-0.936384141	0.049471639	0.015378864
-0.936280787	0.049388278	0.014673861
-0.936384141	0.049471639	0.012976082
-0.936368227	0.049181242	0.0145413
-0.936514974	0.049758129	0.014866503
-0.936350405	0.049722429	0.013672026
-0.936350405	0.049722429	0.014865549
-0.936222732	0.049505614	0.015908631
-0.936225891	0.049417742	0.01286784
-0.936808169	0.049528092	0.013420256
-0.936806083	0.049586222	0.013820084
-0.936460137	0.049621876	0.013100537
-0.936384141	0.049471639	0.015777024
-0.936397374	0.049930681	0.016194494
-0.936225891	0.049417742	0.015776308
-0.936301231	0.049568795	0.014253529
-0.936465144	0.049442295	0.015384825
-0.936539233	0.048667967	0.01402274
-0.936677337	0.04929113	0.01149145
-0.936232924	0.04923987	0.012969168
-0.93623358	0.049931318	0.013113411
-0.936756432	0.049379773	0.012138756
-0.936122477	0.049274139	0.012828978
-0.936227024	0.0494106	0.014027746
-0.936384141	0.049471639	0.014462622
-0.936111689	0.049569517	0.015931996
-0.936421514	0.049120642	0.012843283
-0.936808169	0.049528092	0.01325527
-0.93681246	0.049411941	0.011742743
-0.936814487	0.049596351	0.014183672
-0.936536252	0.04980411	0.012488278
-0.936679363	0.049233973	0.012348088
-0.936301231	0.049568795	0.015629919
-0.936841786	0.049090467	0.010381373
-0.936544955	0.049504388	0.014366778
-0.936460137	0.049621876	0.012054833
-0.936301172	0.049559116	0.011153849
-0.93654114	0.049374152	0.015314015
-0.936510265	0.049774691	0.012787016
-0.936793923	0.049419258	0.014831455
-0.936224997	0.04874796	0.015734823
-0.936347127	0.049811766	0.012075337
-0.936371624	0.04903464	0.014674338
-0.936374843	0.049775217	0.013322027
-0.936282873	0.049329657	0.011780651
-0.936460137	0.049621876	0.013711365
-0.936213374	0.049064919	0.011908682
-0.936301231	0.049568795	0.013178023
-0.936389804	0.049294759	0.012343319
-0.936365664	0.049305499	0.012905033
-0.936397374	0.049930681	0.011320265
-0.936548173	0.049416516	0.012925776
-0.936576664	0.049577743	0.012459906
-0.936397374	0.049930681	0.011783512
-0.936460137	0.049621876	0.010732325
-0.936320662	0.049775425	0.011728199
-0.936496556	0.049358156	0.008441599
-0.936634958	0.049092159	0.008466871
-0.936460137	0.049621876	0.012017639
-0.936337233	0.049375195	0.010420473
-0.936183274	0.049812399	0.013357552
-0.936633468	0.049209274	0.013786467
-0.936145902	0.050038822	0.012495669
-0.936225891	0.049417742	0.013746174
-0.936808169	0.049528092	0.013877304
-0.936397374	0.049930681	0.01102701
-0.936301231	0.049568795	0.011779698
-0.936235189	0.049879353	0.00836459
-0.936544955	0.049504388	0.01238838
-0.936620712	0.049557894	0.010690363
-0.936280191	0.049402282	0.013290795
-0.936548173	0.049416516	0.009530218
-0.936225891	0.049417742	0.011117848
-0.936006308	0.049425978	0.008261831
-0.936581075	0.049457587	0.010655316
-0.936225891	0.049417742	0.012989672
-0.936648369	0.049528703	0.009842308
-0.936653972	0.049631946	0.012804659
-0.936433315	0.049621977	0.012505444
