-0.006679	0.010686	-0.097632
-0.016928	-0.007103	-0.099908
-0.020778	0.007011	-0.097939
-0.005775	-0.014952	-0.10093
-0.0056	-0.003205	-0.095463
-0.024299	0.000874	-0.091099
-0.024434	-0.004871	-0.085164
-0.004558	-0.005765	-0.08848
-0.015308	-0.007726	-0.088986
0.003971	-0.017781	-0.090297
-0.021654	-0.005017	-0.082442
-0.005102	-0.013477	-0.086157
-0.011599	-0.002234	-0.088733
-0.014461	0.006601	-0.09135
-0.009923	-0.001668	-0.092332
-0.011977	-0.011872	-0.093638
-0.007679	0.014982	-0.095718
-0.008546	-0.006812	-0.098727
-0.009005	0.015015	-0.098324
-0.015104	-0.004202	-0.089546
0.019524	0.015528	-0.098212
-0.013975	-0.000517	-0.098945
0.009373	-0.021782	-0.098745
-0.004416	-0.000583	-0.098601
-0.015994	0.000305	-0.100208
-0.007347	-0.0084	-0.102351
-0.012323	0.001	-0.101282
-0.003274	0.008501	-0.101306
0.000235	0.013686	-0.101454
-0.004139	-0.012974	-0.10068
-0.009534	-0.003197	-0.102342
0.004689	-0.002589	-0.104001
-0.002884	-0.001886	-0.104234
-0.000597	-0.001804	-0.104511
0.00697	0.000613	-0.104046
0.003922	0.00669	-0.104466
0.001388	-0.002946	-0.103923
-0.008136	-0.003077	-0.104802
-0.000329	-0.004001	-0.1044
-0.004282	0.015545	-0.104919
-0.012609	-0.004513	-0.105459
-0.021242	-0.002829	-0.105536
-0.009597	0.000618	-0.105659
-0.011857	0.012445	-0.106958
-0.005883	0.008814	-0.108486
0.009946	0.008033	-0.109902
-0.00659	-0.00842	-0.110033
-0.011263	0.000707	-0.111695
-0.001164	-0.014763	-0.108851
-0.005092	-0.008307	-0.107173
-0.009326	0.00747	-0.10706
-0.010812	0.002421	-0.110957
-0.008654	0.015936	-0.110219
-0.014003	-0.002464	-0.111398
0.004405	0.007168	-0.111359
-0.012888	0.005785	-0.112592
-0.000498	-0.014348	-0.114011
-0.005135	-0.003029	-0.115794
-0.020488	0.001257	-0.116721
-0.017453	-0.00198	-0.115996
-0.026478	-0.016549	-0.117228
-0.005798	0.015989	-0.118162
-0.003931	-0.000921	-0.12156
-0.006526	-0.00316	-0.121996
-0.01235	0.009247	-0.122526
0.004109	-0.000337	-0.123203
0.001777	-0.005903	-0.124256
-0.002861	-0.008026	-0.123496
-0.002833	-0.014307	-0.124945
-0.011739	0.002398	-0.126458
-0.012721	-0.002508	-0.126538
-0.019175	-0.011016	-0.125629
-0.014143	-0.010584	-0.125857
-0.002078	0.005389	-0.127138
0.00129	0.006676	-0.127259
-0.014787	-0.001789	-0.128349
0.005255	0.012475	-0.128184
-0.013903	0.0006	-0.130871
-0.021175	0.002417	-0.129768
-0.008651	0.006406	-0.12954
-0.012396	-0.006632	-0.130158
-0.014055	0.002325	-0.131983
-0.019876	0.004185	-0.135407
-0.010703	0.020274	-0.137438
-0.018966	-0.032914	-0.139694
-0.000319	-0.016989	-0.142104
-0.005771	0.00111	-0.125206
-0.00851	-0.005439	-0.123604
-0.014928	0.010758	-0.124689
-0.018294	0.015763	-0.126068
-0.01026	0.017982	-0.125239
0.007429	-0.002133	-0.125805
0.005202	0.002595	-0.126398
-0.008028	0.009582	-0.125142
-0.000231	-0.008542	-0.127313
-0.001374	0.008474	-0.127885
-0.00545	-0.018611	-0.129076
0.003094	0.001524	-0.129485
-0.015859	-0.004259	-0.129532
-0.015664	0.010673	-0.127276
-0.004894	0.009377	-0.127243
-0.005244	0.009214	-0.127476
-0.004242	-0.000748	-0.128009
-0.004376	-0.000711	-0.129006
-0.008658	-0.015729	-0.132056
-0.002046	0.015402	-0.130387
-0.005736	-0.003679	-0.129878
0.01087	0.019714	-0.127968
-0.006827	-0.013438	-0.128576
-0.002106	-0.013815	-0.13114
-0.024654	-0.013363	-0.129997
-0.015194	-0.006103	-0.131115
-0.010149	0.021597	-0.129108
0.0038	0.005837	-0.12946
-0.016526	-0.006446	-0.131545
0.019649	0.00115	-0.132775
-0.006948	0.00726	-0.133
-0.003338	-0.000481	-0.132903
-0.014085	0.003496	-0.133844
-0.002145	-0.003212	-0.136317
-0.016732	0.010669	-0.137365
0.015891	0.003883	-0.135049
0.007159	0.022471	-0.136396
-0.009616	-0.012229	-0.13894
-0.011746	0.015769	-0.139238
-0.003009	0.008184	-0.138973
-0.00184	-0.00769	-0.144268
-0.020221	0.002679	-0.146047
-0.010076	0.005934	-0.153551
-0.007908	0.003627	-0.154967
0.004884	-0.002933	-0.152126
-0.022239	0.000196	-0.154229
-0.038454	0.011172	-0.160119
0.011693	-0.005966	-0.16322
0.006694	0.011064	-0.16925
-0.012731	-0.000069	-0.178037
-0.019425	0.008473	-0.180127
0.008944	-0.004566	-0.192801
-0.019431	0.001946	-0.198182
-0.016761	0.017103	-0.192868
-0.006912	0.009938	-0.197729
-0.001222	0.007724	-0.201583
0.002478	0.017917	-0.202802
-0.005642	0.002564	-0.202671
-0.006135	0.014012	-0.203163
-0.012243	-0.001277	-0.203625
-0.012092	0.000194	-0.210546
-0.008702	-0.011069	-0.207609
-0.019431	0.000722	-0.202766
-0.007754	-0.039634	-0.202132
0.005828	0.01735	-0.203979
-0.010814	0.008004	-0.202464
0.001876	0.006445	-0.204115
-0.012903	0.029559	-0.205152
-0.026705	0.003217	-0.20648
-0.012758	-0.008115	-0.204142
-0.000175	0.008	-0.2048
-0.018131	-0.006214	-0.208259
-0.005777	-0.002026	-0.207621
-0.011227	0.001	-0.209033
-0.001362	-0.001066	-0.212361
-0.016145	0.000234	-0.209557
-0.021879	-0.005125	-0.210618
-0.013756	-0.008253	-0.206824
-0.007685	0.00177	-0.204545
-0.007353	0.002618	-0.201443
0.002758	0.004626	-0.203666
-0.034823	-0.001727	-0.205826
-0.014098	0.006487	-0.206082
-0.028788	-0.00448	-0.205678
-0.008292	-0.017741	-0.204068
0.011416	0.025407	-0.20394
-0.003475	0.008001	-0.20436
-0.009181	0.004161	-0.205032
-0.014526	0.005855	-0.206223
-0.011948	0.023678	-0.20747
0.004984	0.001303	-0.206579
0.001488	-0.00308	-0.207168
-0.004448	-0.000102	-0.208003
-0.007611	0.007202	-0.207691
-0.02293	0.004492	-0.207437
-0.004366	0.006482	-0.20904
0.010585	0.019649	-0.210345
-0.013818	0.011107	-0.210927
-0.020543	-0.012017	-0.211069
-0.021189	0.011331	-0.210737
-0.012544	0.011267	-0.211549
-0.014052	-0.010192	-0.212055
-0.013087	0.004638	-0.21451
-0.01033	0.010486	-0.214295
-0.013112	-0.011764	-0.214051
-0.012127	-0.002815	-0.213576
-0.020737	0.012658	-0.213042
-0.021415	0.008199	-0.214112
-0.009567	-0.006337	-0.214484
-0.018989	0.00823	-0.215116
-0.020963	-0.008286	-0.216822
0.001413	-0.000886	-0.216637
-0.003846	0.009142	-0.215403
-0.008542	0.010081	-0.215451
-0.012897	0.015001	-0.215572
-0.020743	-0.001594	-0.216082
-0.002157	-0.00473	-0.21588
-0.011272	0.001457	-0.217122
-0.01158	0.006501	-0.217249
-0.015427	-0.002411	-0.216591
-0.01254	0.013758	-0.21675
-0.010012	-0.00462	-0.218171
0.002603	0.02109	-0.219715
-0.012097	0.004162	-0.217701
-0.013298	-0.008007	-0.21884
-0.003874	0.007315	-0.220142
-0.0123	-0.001912	-0.21772
-0.020582	-0.01051	-0.218276
-0.028677	-0.003025	-0.21857
-0.017308	0.001039	-0.219286
-0.000763	0.007916	-0.22016
-0.011758	-0.005737	-0.21998
-0.004289	0.005651	-0.220286
-0.014481	0.003327	-0.217771
-0.012782	-0.003931	-0.218926
-0.018692	-0.00872	-0.221149
0.000889	0.020956	-0.223144
0.014763	-0.003233	-0.224891
-0.007771	0.005911	-0.223784
-0.008238	-0.017665	-0.223707
0.00898	-0.023876	-0.225932
0.001351	-0.001393	-0.226346
0.004667	0.001396	-0.226699
-0.002987	-0.002827	-0.228528
0.000463	-0.013468	-0.227508
-0.003671	0.0008	-0.229141
0.000296	-0.007841	-0.230459
-0.000955	-0.006338	-0.229865
0.003089	-0.000948	-0.225428
-0.021615	-0.016494	-0.225963
-0.018113	-0.017467	-0.226008
-0.012284	-0.008434	-0.218822
-0.017013	-0.017308	-0.220933
0.007535	0.018357	-0.221138
-0.005806	0.009985	-0.220469
-0.008224	-0.023238	-0.222102
-0.024029	0.001482	-0.221462
0.009645	0.015056	-0.222494
-0.000622	0.023181	-0.222911
-0.009117	0.007306	-0.223033
0.004848	0.011434	-0.22183
0.005543	0.00083	-0.22215
-0.014362	0.019923	-0.222271
0.00374	0.014103	-0.222263
-0.006167	-0.003431	-0.223165
0.010381	0.003382	-0.222763
-0.001686	-0.007204	-0.222696
-0.000861	0.004031	-0.22288
0.010894	0.007679	-0.224038
-0.013686	-0.007226	-0.223192
-0.009052	0.001694	-0.223409
-0.013797	0.007346	-0.224522
