   6.6952700e-01	   1.1880400e+00	   3.2411532e-01	
   2.0319550e+00	   1.8748320e+00	   3.4525906e-01	
  -4.7089890e+00	  -7.1685400e-01	   3.7255706e-01	
   3.6187580e+00	   5.3087000e-01	   3.9466560e-01	
  -5.9134440e+00	   1.0016240e+00	   4.2237263e-01	
   2.0182490e+00	  -4.0392620e+00	   4.5179806e-01	
   6.1697400e-01	   2.1904540e+00	   4.7517032e-01	
   1.5646870e+00	  -1.1071400e-01	   4.9420577e-01	
   6.4377000e-02	  -2.1265970e+00	   5.0560349e-01	
   8.9006600e-01	   3.9496020e+00	   5.2679419e-01	
  -4.5604530e+00	  -2.9066200e-01	   5.5331683e-01	
   3.5019890e+00	  -2.2147230e+00	   5.7757718e-01	
  -7.7911160e+00	   4.6548900e-01	   6.0707430e-01	
   1.7384660e+00	  -2.0895390e+00	   6.2996956e-01	
  -2.4688590e+00	   2.4032750e+00	   6.6049085e-01	
   7.1355280e+00	  -1.7567440e+00	   6.8781401e-01	
  -7.9267600e-01	  -4.5949650e+00	   7.1113784e-01	
  -2.3859490e+00	   2.1183780e+00	   7.3489570e-01	
  -3.6094650e+00	   5.0414960e+00	   7.5960026e-01	
   5.3896160e+00	  -8.6290230e+00	   7.9034664e-01	
   5.9055390e+00	   2.0617360e+00	   8.2057979e-01	
  -3.2094340e+00	  -3.4097400e-01	   8.4856735e-01	
  -2.7006800e+00	   4.6855400e-01	   8.7949303e-01	
   2.3766260e+00	   8.7155300e-01	   9.1058519e-01	
   4.5411780e+00	  -1.5222590e+00	   9.3145245e-01	
   3.5803200e-01	   1.2303710e+00	   9.5456509e-01	
  -1.7380530e+00	   3.2968200e-01	   9.7661666e-01	
  -3.1927460e+00	  -2.7422770e+00	   9.9713938e-01	
  -1.0174010e+00	   1.4904570e+00	   1.0176690e+00	
   5.7785700e-01	   3.3348990e+00	   1.0384504e+00	
  -4.0429290e+00	  -2.5925330e+00	   1.0696579e+00	
   1.9162740e+00	   2.9290020e+00	   1.0950768e+00	
   7.1274400e-01	  -3.3659330e+00	   1.1279893e+00	
   6.2771390e+00	   4.9233000e-01	   1.1537133e+00	
  -2.7343010e+00	  -1.3634440e+00	   1.1842262e+00	
  -6.4431360e+00	   9.3251200e-01	   1.2129913e+00	
   7.0700000e-04	   1.0189500e-01	   1.2369291e+00	
   3.8892950e+00	  -1.7590540e+00	   1.2566922e+00	
   4.8007660e+00	  -1.6220100e-01	   1.2862061e+00	
  -2.5089510e+00	  -1.0500680e+00	   1.3215652e+00	
  -3.6065370e+00	   6.0300290e+00	   1.3481867e+00	
  -5.1801370e+00	  -3.3796340e+00	   1.3763881e+00	
  -2.3308470e+00	  -1.4605700e-01	   1.4096530e+00	
   4.2070100e+00	  -2.3403430e+00	   1.4486981e+00	
   5.6143640e+00	  -3.8015700e-01	   1.4789735e+00	
   1.8149600e+00	   3.9610650e+00	   1.5042744e+00	
   4.6632200e-01	   1.0875300e+00	   1.5213946e+00	
  -1.6813410e+00	  -6.1430230e+00	   1.5425378e+00	
   2.1501560e+00	   4.4558750e+00	   1.5626126e+00	
   2.5443580e+00	  -3.0727680e+00	   1.5756814e+00	
  -1.2515750e+00	  -1.1811820e+00	   1.5827630e+00	
  -2.3281950e+00	   1.6874510e+00	   1.5817052e+00	
  -1.3870040e+00	  -8.4888300e-01	   1.5831724e+00	
   5.7399200e-01	  -1.5602700e-01	   1.5830959e+00	
   5.8032200e-01	  -2.5736300e-01	   1.5800959e+00	
  -6.5635000e-01	   1.0413000e-02	   1.5767316e+00	
  -1.0684220e+00	   4.3878500e-01	   1.5738052e+00	
  -5.4799300e-01	  -8.3174000e-02	   1.5709340e+00	
  -2.0162700e-01	  -1.8256200e-01	   1.5692196e+00	
  -3.9238000e-02	  -1.1697300e-01	   1.5670451e+00	
  -3.6746200e-01	  -1.6012200e-01	   1.5658728e+00	
  -1.8579800e-01	  -3.6391100e-01	   1.5652611e+00	
  -1.3867100e-01	   3.6455000e-02	   1.5642857e+00	
  -4.2412000e-02	  -2.3771700e-01	   1.5639142e+00	
  -9.0982000e-02	  -1.7145700e-01	   1.5633348e+00	
   3.4115000e-02	   2.2458000e-02	   1.5622468e+00	
  -6.0460000e-02	  -3.5393400e-01	   1.5617343e+00	
   1.4124000e-02	  -2.0626600e-01	   1.5610830e+00	
   7.9450000e-03	  -6.6746000e-02	   1.5604189e+00	
   1.9605000e-02	  -3.9066800e-01	   1.5604527e+00	
   3.8742000e-02	  -2.6525700e-01	   1.5603589e+00	
   5.0139000e-02	  -1.0197200e-01	   1.5602262e+00	
   3.8666000e-02	  -3.1796000e-01	   1.5605100e+00	
  -1.0518490e+00	  -1.5854740e+00	   1.5604328e+00	
   5.2248400e-01	   3.0415740e+00	   1.5581723e+00	
   7.7202670e+00	   1.0185660e+00	   1.5505542e+00	
   4.0910550e+00	  -6.7360400e+00	   1.5446390e+00	
   7.2163620e+00	   3.7411180e+00	   1.5416796e+00	
   5.3504080e+00	  -8.2339260e+00	   1.5335892e+00	
   6.5843700e+00	   3.3787150e+00	   1.5330912e+00	
   2.2854450e+00	   4.0432750e+00	   1.5225011e+00	
  -1.1030100e+00	  -1.0917700e-01	   1.4931636e+00	
  -7.0447180e+00	  -3.5098100e-01	   1.4532564e+00	
  -8.3091500e-01	   2.1745160e+00	   1.4202087e+00	
   2.6141170e+00	   5.5601500e-01	   1.3924838e+00	
   6.6512170e+00	  -3.0647720e+00	   1.3695430e+00	
   1.1341770e+00	  -2.0387040e+00	   1.3492334e+00	
  -2.1267160e+00	   1.1160040e+00	   1.3239572e+00	
  -3.6968840e+00	   1.9730910e+00	   1.2983090e+00	
  -1.8590430e+00	  -1.5914740e+00	   1.2753912e+00	
   4.1907410e+00	  -4.8509010e+00	   1.2594978e+00	
   3.5294940e+00	  -1.3423160e+00	   1.2476729e+00	
   1.2257910e+00	   3.3164030e+00	   1.2250746e+00	
  -2.4808180e+00	  -1.7196690e+00	   1.2038902e+00	
  -2.6943140e+00	   5.0776600e-01	   1.1825544e+00	
  -3.9884800e-01	   9.0308800e-01	   1.1635680e+00	
   5.0603180e+00	  -7.4593620e+00	   1.1533199e+00	
   3.1987540e+00	   1.6973780e+00	   1.1482383e+00	
   1.3935540e+00	   5.5520540e+00	   1.1301733e+00	
  -9.0565000e-01	  -4.4915120e+00	   1.1141014e+00	
  -5.6307870e+00	   1.2755460e+00	   1.0957352e+00	
   3.1916740e+00	  -8.2208540e+00	   1.0853709e+00	
   3.4867890e+00	   7.5097800e+00	   1.0808810e+00	
   1.1078050e+00	  -5.3091000e-01	   1.0618995e+00	
  -1.2569030e+00	  -1.9513730e+00	   1.0517749e+00	
   2.7512680e+00	  -4.1168570e+00	   1.0445662e+00	
  -1.4067380e+00	   2.4809150e+00	   1.0356819e+00	
   7.6699300e-01	  -3.3391390e+00	   1.0331524e+00	
   9.5561500e-01	   1.9841450e+00	   1.0315430e+00	
   4.3560980e+00	  -4.6987610e+00	   1.0295052e+00	
   2.9789580e+00	   9.5216900e-01	   1.0264684e+00	
  -2.0919650e+00	   3.0083170e+00	   1.0216129e+00	
   3.1224000e-02	  -5.0862750e+00	   1.0220365e+00	
  -6.5482000e-02	   6.7168400e-01	   1.0201821e+00	
   1.0271640e+00	   8.3988100e-01	   1.0241253e+00	
   4.1492800e+00	  -3.6315280e+00	   1.0253416e+00	
   1.6457800e-01	  -7.6886500e-01	   1.0287058e+00	
  -3.4492400e-01	   3.7959880e+00	   1.0271300e+00	
   6.7333400e-01	  -2.2874360e+00	   1.0309384e+00	
  -2.8591060e+00	   2.1962590e+00	   1.0350967e+00	
   5.3096710e+00	  -3.8307300e+00	   1.0319229e+00	
  -1.6105280e+00	   2.5894980e+00	   1.0383121e+00	
  -6.5236300e-01	  -1.2075410e+00	   1.0378175e+00	
  -1.0455360e+00	   1.2456700e-01	   1.0393602e+00	
   4.7245200e-01	  -4.3206300e-01	   1.0427025e+00	
   2.6735900e-01	  -1.0528040e+00	   1.0433080e+00	
  -2.0360180e+00	   2.0928820e+00	   1.0452420e+00	
   2.8195000e-02	   5.2106400e-01	   1.0461036e+00	
   2.5043300e-01	  -3.0458940e+00	   1.0481942e+00	
  -1.2630010e+00	   1.3764370e+00	   1.0530663e+00	
   1.8905680e+00	   5.7885900e-01	   1.0527946e+00	
  -1.5532300e-01	  -9.9593900e-01	   1.0559364e+00	
  -1.2009960e+00	   3.1630100e+00	   1.0578118e+00	
   1.7638600e-01	  -1.3030180e+00	   1.0571194e+00	
   1.5873200e-01	  -1.4302200e-01	   1.0583876e+00	
  -2.5968110e+00	  -2.8236830e+00	   1.0564232e+00	
  -9.0872800e-01	   3.6637410e+00	   1.0419698e+00	
   2.0311530e+00	   1.3743470e+00	   1.0126530e+00	
   3.8473620e+00	  -1.5928040e+00	   9.8225724e-01	
  -1.6600200e+00	   2.0981340e+00	   9.4590210e-01	
  -1.1776590e+00	  -2.2153340e+00	   9.0924826e-01	
  -2.7341840e+00	  -4.7679200e-01	   8.7624405e-01	
   7.7366200e-01	   5.6015600e-01	   8.4083094e-01	
  -8.0237300e-01	   2.2364780e+00	   8.0533551e-01	
  -6.0272100e-01	  -1.7927430e+00	   7.6841831e-01	
   1.5236400e+00	  -2.9604400e-01	   7.3621278e-01	
   3.9381900e-01	  -1.2230060e+00	   7.0420557e-01	
   3.4056340e+00	  -1.2104700e+00	   6.7431106e-01	
  -1.6285920e+00	  -6.0528800e-01	   6.4107261e-01	
  -2.8330820e+00	   1.3412720e+00	   6.0359873e-01	
  -1.5030620e+00	  -8.0241500e-01	   5.6901819e-01	
   1.3074270e+00	  -2.7764160e+00	   5.2792042e-01	
   2.9478510e+00	  -9.3389000e-01	   4.8570661e-01	
   5.5815500e-01	   3.0485130e+00	   4.4440659e-01	
  -1.9771890e+00	  -1.0647620e+00	   4.0344823e-01	
   1.5903750e+00	  -3.8421510e+00	   3.6561377e-01	
   3.7269200e-01	  -2.8219160e+00	   3.2959695e-01	
   3.0144320e+00	   5.0858900e-01	   2.9474668e-01	
  -1.4233100e-01	   2.0994670e+00	   2.5726008e-01	
   1.5028200e+00	  -1.7692640e+00	   2.1751979e-01	
  -1.6393680e+00	  -6.4174790e+00	   1.8128257e-01	
  -6.9125300e-01	   2.3823310e+00	   1.4359319e-01	
   1.2857150e+00	  -2.1102580e+00	   1.0611159e-01	
   3.7971910e+00	   5.0621200e-01	   7.2103426e-02	
   4.1563590e+00	  -1.2655490e+00	   3.5711409e-02	
  -5.7883900e-01	  -1.6352660e+00	   4.9665089e-03	
  -1.3538890e+00	  -4.5690020e+00	  -2.9720793e-02	
  -1.5832820e+00	   3.4973400e-01	  -6.8643276e-02	
   1.3913680e+00	   3.6000200e-01	  -1.0620587e-01	
   4.6859130e+00	  -6.4807320e+00	  -1.4032781e-01	
   1.0394590e+00	   4.1017610e+00	  -1.7349238e-01	
   7.1305900e-01	  -1.4605640e+00	  -2.1182215e-01	
  -4.0213500e-01	  -8.0064900e-01	  -2.4520602e-01	
   3.3508100e-01	  -7.0241520e+00	  -2.8227316e-01	
   2.5643940e+00	  -1.8531800e-01	  -3.1781858e-01	
   1.0338190e+00	   3.0607120e+00	  -3.5375335e-01	
   1.4910500e+00	   1.5884300e-01	  -3.8981072e-01	
  -6.5782500e-01	  -3.4636630e+00	  -4.2228683e-01	
   1.7135380e+00	  -2.8279090e+00	  -4.5666035e-01	
  -1.2292020e+00	  -7.9010100e-01	  -4.9466759e-01	
   2.0432980e+00	   4.3102000e-01	  -5.3199130e-01	
   2.3127380e+00	  -4.4963730e+00	  -5.6522479e-01	
   1.2291800e+00	   6.6940100e-01	  -6.0163812e-01	
  -2.9503540e+00	  -1.4678200e-01	  -6.4270247e-01	
   8.2251100e-01	  -2.8613870e+00	  -6.8304204e-01	
   1.4615590e+00	  -3.8232270e+00	  -7.1938911e-01	
   3.9829070e+00	   2.0282300e-01	  -7.5673356e-01	
   7.5142000e-02	   2.1023480e+00	  -7.9528681e-01	
   1.4814520e+00	  -3.8197480e+00	  -8.3175575e-01	
  -1.8417910e+00	  -7.2708900e-01	  -8.7169850e-01	
   1.1540370e+00	  -7.2640600e-01	  -9.1029968e-01	
   3.7446810e+00	  -4.8998330e+00	  -9.4582014e-01	
   7.9374900e-01	   7.7273000e-02	  -9.8452098e-01	
  -7.6950000e-01	   2.1373640e+00	  -1.0255833e+00	
  -8.2892800e-01	  -2.5134990e+00	  -1.0643306e+00	
   2.5587320e+00	  -7.5492770e+00	  -1.0997796e+00	
   1.0048910e+00	   4.1169460e+00	  -1.1376713e+00	
   2.2023150e+00	   1.6238900e+00	  -1.1779016e+00	
   2.4715510e+00	  -5.5853310e+00	  -1.2136180e+00	
   3.7986230e+00	  -1.8362410e+00	  -1.2489475e+00	
  -7.6093390e+00	   1.5750120e+00	  -1.2815920e+00	
  -8.1273530e+00	  -4.9649800e-01	  -1.3070178e+00	
  -3.5700230e+00	  -4.7758960e+00	  -1.3271827e+00	
  -8.3673700e-01	  -1.0047120e+00	  -1.3457743e+00	
  -3.1881560e+00	  -1.3617810e+00	  -1.3662243e+00	
  -9.9482000e-01	  -5.3715900e-01	  -1.3875457e+00	
  -1.3967160e+00	  -2.2603690e+00	  -1.4051144e+00	
  -5.3284780e+00	  -2.6123170e+00	  -1.4222015e+00	
  -4.7900600e-01	   1.1372300e-01	  -1.4430346e+00	
   1.8310840e+00	  -3.1777600e+00	  -1.4627098e+00	
   1.1231970e+00	   2.6538400e-01	  -1.4761183e+00	
  -1.7646920e+00	  -4.1777720e+00	  -1.4888917e+00	
  -4.0284220e+00	  -6.7792200e-01	  -1.4979609e+00	
  -4.6393500e-01	   4.5351600e-01	  -1.5038104e+00	
   5.7555000e-01	  -1.9525110e+00	  -1.5057392e+00	
   7.2389900e-01	  -8.0647500e-01	  -1.5059824e+00	
  -6.9270300e-01	  -4.5047500e-01	  -1.5066378e+00	
  -8.8248100e-01	  -6.1909800e-01	  -1.5053940e+00	
  -1.0991400e+00	  -4.3520500e-01	  -1.5032189e+00	
  -4.2001900e-01	  -3.6625000e-02	  -1.5020821e+00	
  -4.8141300e-01	   3.2564900e-01	  -1.5001838e+00	
  -3.4750100e-01	   4.1871800e-01	  -1.4981863e+00	
  -1.0119000e-01	   7.9047000e-01	  -1.4972421e+00	
   2.1215500e-01	   7.0757300e-01	  -1.4964708e+00	
   1.5251500e-01	   4.0683500e-01	  -1.4959502e+00	
   1.0788100e-01	   5.1430800e-01	  -1.4961686e+00	
   1.3200100e-01	   1.4714600e-01	  -1.4966016e+00	
   6.1304000e-02	   1.3452400e-01	  -1.4970205e+00	
  -7.9854000e-02	   1.5486100e-01	  -1.4972308e+00	
  -1.7472300e-01	   1.5446100e-01	  -1.4970076e+00	
   6.3670000e-03	   2.0379800e-01	  -1.4967888e+00	
   6.7933000e-02	   3.0964200e-01	  -1.4967393e+00	
   1.1320400e-01	   2.4426300e-01	  -1.4967618e+00	
  -3.7880000e-03	   3.2703700e-01	  -1.4969190e+00	
   1.1862000e-02	   2.3830900e-01	  -1.4970449e+00	
  -2.9489000e-02	   1.6586500e-01	  -1.4969053e+00	
   5.1796000e-02	   2.3066900e-01	  -1.4968644e+00	
   1.0592000e-02	   2.4396600e-01	  -1.4968712e+00	
  -1.8695980e+00	  -1.2047900e+00	  -1.4977414e+00	
   8.2579700e-01	   2.8668880e+00	  -1.5080277e+00	
  -2.1286480e+00	  -7.2322400e-01	  -1.5338929e+00	
   1.8715850e+00	   1.5460780e+00	  -1.5580767e+00	
   9.5505800e-01	  -3.1779850e+00	  -1.5769598e+00	
   3.0566290e+00	   1.1200000e-01	  -1.5984968e+00	
   1.6284950e+00	   4.3748030e+00	  -1.6187062e+00	
   1.7197200e-01	  -1.7661760e+00	  -1.6464352e+00	
  -4.3825210e+00	  -3.0444700e-01	  -1.6723542e+00	
   2.2745700e+00	  -2.3397970e+00	  -1.7004161e+00	
   2.6569470e+00	   4.3896920e+00	  -1.7196184e+00	
   9.2954400e-01	   1.3958790e+00	  -1.7253241e+00	
  -1.5937200e+00	  -2.3059850e+00	  -1.7313824e+00	
  -2.9364890e+00	  -4.8414100e-01	  -1.7361414e+00	
  -1.1005390e+00	   1.4522440e+00	  -1.7384025e+00	
   6.2349300e-01	  -5.2998000e-01	  -1.7387415e+00	
   3.8735000e-01	   8.1823700e-01	  -1.7376122e+00	
  -6.5246500e-01	   3.2508800e-01	  -1.7356645e+00	
  -4.6519900e-01	   1.0729400e-01	  -1.7325072e+00	
   9.1916000e-02	   5.4180500e-01	  -1.7295695e+00	
   4.5545300e-01	   5.6803300e-01	  -1.7276521e+00	
  -1.0459300e-01	   6.8490000e-03	  -1.7262497e+00	
  -2.4682000e-01	   2.9694200e-01	  -1.7250783e+00	
   8.1160000e-02	   1.7280300e-01	  -1.7244442e+00	
   1.7515500e-01	   2.4086900e-01	  -1.7242289e+00	
   2.3661200e-01	   3.1657800e-01	  -1.7245760e+00	
  -3.3256000e-02	   2.3947100e-01	  -1.7247320e+00	
   3.1032400e-01	   2.8252500e-01	  -1.7250700e+00	
   4.6810000e-03	   5.8271400e-01	  -1.7253875e+00	
   1.7997300e-01	   2.3212400e-01	  -1.7253923e+00	
  -6.1076600e-01	  -1.4105210e+00	  -1.7252709e+00	
  -2.5112510e+00	   2.4019000e-01	  -1.7345629e+00	
   5.1632590e+00	   4.7153400e-01	  -1.7466816e+00	
   6.9010010e+00	   6.1466000e+00	  -1.7493377e+00	
   5.2724330e+00	  -7.1965450e+00	  -1.7596266e+00	
   5.2266500e-01	   1.7814940e+00	  -1.7697640e+00	
   2.3922350e+00	   6.8858830e+00	  -1.7930615e+00	
   5.0335650e+00	  -7.0446290e+00	  -1.8102401e+00	
   2.1568610e+00	   4.5404150e+00	  -1.8365171e+00	
  -2.5649500e-01	  -2.9772360e+00	  -1.8693496e+00	
   1.9232450e+00	   2.1918180e+00	  -1.8966300e+00	
   3.0091530e+00	   1.4200210e+00	  -1.9277752e+00	
   2.7756520e+00	  -3.5682550e+00	  -1.9567492e+00	
  -8.5866700e-01	   3.0532000e+00	  -1.9769671e+00	
   1.3011060e+00	   4.2759680e+00	  -2.0038195e+00	
   2.5748780e+00	  -1.5948360e+00	  -2.0289960e+00	
  -2.9702700e-01	  -1.9954100e-01	  -2.0517061e+00	
  -5.7753000e-01	  -1.4779760e+00	  -2.0771711e+00	
   8.3677000e-02	  -2.9836100e-01	  -2.0999602e+00	
   2.7778400e-01	   1.1216520e+00	  -2.1189453e+00	
  -1.4550000e-01	   7.5409300e-01	  -2.1387919e+00	
   1.7107600e-01	  -9.8684000e-01	  -2.1590814e+00	
   6.9445300e-01	   1.1699420e+00	  -2.1782678e+00	
  -9.0062500e-01	  -1.0615640e+00	  -2.1971713e+00	
   1.7757120e+00	   1.5193940e+00	  -2.2133601e+00	
   4.7370240e+00	  -4.1953650e+00	  -2.2224376e+00	
   3.7260200e+00	  -3.1579120e+00	  -2.2289465e+00	
   1.4794840e+00	   5.1570550e+00	  -2.2405472e+00	
  -3.3927980e+00	   6.2082100e-01	  -2.2552223e+00	
  -2.6231160e+00	  -3.7207560e+00	  -2.2751462e+00	
   1.1580510e+00	  -8.8530300e-01	  -2.2950630e+00	
   5.5110040e+00	  -6.9632500e-01	  -2.3023382e+00	
   5.2981440e+00	  -4.3571260e+00	  -2.3005858e+00	
  -5.9149200e-01	   5.9314050e+00	  -2.3038567e+00	
  -1.3340100e+00	   2.2055150e+00	  -2.3071172e+00	
   3.0877710e+00	  -4.4705480e+00	  -2.3089215e+00	
   3.0558750e+00	  -4.4311220e+00	  -2.3119700e+00	
   8.3425300e-01	   6.8795640e+00	  -2.3091846e+00	
   2.9288780e+00	  -3.5933900e+00	  -2.3067119e+00	
   2.9180700e-01	   5.8286900e-01	  -2.3079356e+00	
  -2.5657470e+00	   1.8628740e+00	  -2.3101088e+00	
   1.6464740e+00	  -3.0339070e+00	  -2.3074190e+00	
   2.7565980e+00	  -1.3096550e+00	  -2.3055297e+00	
   3.7181620e+00	  -2.1654640e+00	  -2.3023387e+00	
  -2.6229720e+00	   4.5538180e+00	  -2.2984268e+00	
  -1.4444900e+00	   1.8945400e-01	  -2.2973386e+00	
   2.3123560e+00	  -1.0815600e-01	  -2.2923085e+00	
   2.1514090e+00	  -1.1856350e+00	  -2.2762584e+00	
   1.4376260e+00	   1.0514020e+00	  -2.2495905e+00	
  -4.3240400e-01	   7.0307700e-01	  -2.2170409e+00	
  -3.0486960e+00	  -3.1705830e+00	  -2.1823235e+00	
  -3.2200520e+00	   3.4631090e+00	  -2.1426809e+00	
  -1.8288400e-01	  -4.6889750e+00	  -2.1032080e+00	
   2.0531230e+00	   2.6147020e+00	  -2.0690611e+00	
  -3.2939000e-01	  -6.3354920e+00	  -2.0336754e+00	
   5.3149190e+00	   7.5529020e+00	  -2.0051158e+00	
  -1.3806370e+00	   2.9702880e+00	  -1.9715572e+00	
   3.1958240e+00	  -1.1974930e+00	  -1.9330818e+00	
  -4.2697710e+00	  -3.7793690e+00	  -1.8973432e+00	
   8.7652700e-01	   9.8199540e+00	  -1.8635973e+00	
   3.4066700e-01	  -2.2532870e+00	  -1.8288480e+00	
   5.7336310e+00	   1.8649380e+00	  -1.7883208e+00	
  -2.7563350e+00	   2.9079640e+00	  -1.7534965e+00	
   3.2111990e+00	   3.6211500e-01	  -1.7142747e+00	
  -1.7613800e+00	   3.7396390e+00	  -1.6751238e+00	
  -8.4166500e-01	  -5.3061160e+00	  -1.6369784e+00	
  -5.0930890e+00	   7.5660720e+00	  -1.6053801e+00	
   5.2735250e+00	  -2.1886600e-01	  -1.5966816e+00	
   3.5700770e+00	   7.5150500e-01	  -1.5883753e+00	
  -3.8349870e+00	   1.4870140e+00	  -1.5945551e+00	
   1.4368580e+00	   6.3114530e+00	  -1.5931331e+00	
  -1.0694000e+00	  -4.1658080e+00	  -1.5888279e+00	
   2.3257210e+00	   3.8988040e+00	  -1.5847691e+00	
  -3.7703640e+00	   5.7170740e+00	  -1.5866673e+00	
   1.5302050e+00	  -4.5132240e+00	  -1.5859588e+00	
  -1.9419620e+00	   3.3785540e+00	  -1.5813338e+00	
   1.1443620e+00	   1.6802290e+00	  -1.5831563e+00	
   5.4122100e-01	   1.3324820e+00	  -1.5773916e+00	
   6.9137300e-01	   2.2778300e-01	  -1.5727499e+00	
   1.1970750e+00	   1.3975820e+00	  -1.5699439e+00	
  -1.4936220e+00	   5.1212030e+00	  -1.5684595e+00	
   6.4044000e-01	  -4.8622810e+00	  -1.5683519e+00	
   7.9944200e-01	   2.6206080e+00	  -1.5661053e+00	
   8.2206600e-01	   5.1323580e+00	  -1.5632212e+00	
   8.3458100e-01	  -2.0296980e+00	  -1.5617135e+00	
   8.8158000e-02	  -3.3291990e+00	  -1.5607710e+00	
  -4.4313100e-01	   6.2378120e+00	  -1.5581558e+00	
  -2.4176010e+00	   6.2722400e+00	  -1.5567816e+00	
  -4.1146710e+00	  -9.1053180e+00	  -1.5557216e+00	
  -2.9693040e+00	  -9.0814000e-02	  -1.5576503e+00	
   1.5789930e+00	   4.7112130e+00	  -1.5608943e+00	
   7.1700500e+00	   3.4504350e+00	  -1.5540769e+00	
   3.9093090e+00	  -6.4815660e+00	  -1.5472977e+00	
  -5.1308540e+00	   6.1946100e-01	  -1.5473223e+00	
  -5.0452440e+00	   5.8585390e+00	  -1.5511872e+00	
   1.9330340e+00	  -5.1691960e+00	  -1.5500365e+00	
   7.0700190e+00	  -1.3693400e+00	  -1.5502719e+00	
  -3.5074960e+00	   9.3130930e+00	  -1.5473132e+00	
  -7.1436000e-01	  -4.5338030e+00	  -1.5495743e+00	
  -1.0768970e+00	  -3.5779440e+00	  -1.5501349e+00	
  -1.0803490e+00	   5.1366730e+00	  -1.5470577e+00	
   3.2378750e+00	  -1.7447790e+00	  -1.5417001e+00	
  -7.9494500e-01	  -1.8056580e+00	  -1.5408728e+00	
   2.1291000e-02	   2.4657440e+00	  -1.5475163e+00	
   8.9921000e-02	   9.5064800e+00	  -1.5472174e+00	
   5.0223090e+00	  -1.5960607e+01	  -1.5457659e+00	
   2.8682380e+00	   3.4272980e+00	  -1.5451860e+00	
  -3.2855960e+00	   5.6946420e+00	  -1.5493653e+00	
  -4.6397500e+00	   1.0229120e+00	  -1.5428968e+00	
  -1.9838960e+00	  -6.3215380e+00	  -1.5431662e+00	
   3.1876950e+00	   2.7634820e+00	  -1.5467915e+00	
  -2.7258900e-01	   2.8653520e+00	  -1.5390203e+00	
   2.7145250e+00	  -6.0107080e+00	  -1.5375734e+00	
  -1.5763010e+00	   4.9425430e+00	  -1.5380489e+00	
   5.5380000e-02	  -2.0787700e-01	  -1.5351433e+00	
  -2.8569810e+00	  -2.1691230e+00	  -1.5343534e+00	
  -4.8880600e-01	  -2.1120010e+00	  -1.5354799e+00	
   1.8125160e+00	   3.7043570e+00	  -1.5315353e+00	
   1.4358780e+00	   2.0075870e+00	  -1.5304939e+00	
   1.1265370e+00	  -4.2385810e+00	  -1.5295156e+00	
  -2.4187040e+00	   3.9183200e-01	  -1.5256018e+00	
  -6.7243800e-01	   1.5616230e+00	  -1.5289261e+00	
  -2.5164420e+00	   1.1086110e+00	  -1.5254213e+00	
   3.7226960e+00	  -3.4460600e+00	  -1.5251354e+00	
   2.0213700e+00	   1.5064010e+00	  -1.5230846e+00	
   5.9808800e-01	   2.3254580e+00	  -1.5219374e+00	
  -3.5003230e+00	  -2.7007170e+00	  -1.5196695e+00	
